x1,y1,z1,x3,y3,z3,x2,y2,z2
-0.07075833976268768,-0.2953559458255768,0.024510679952800273,-0.10456836596131325,-0.09950931742787361,0.09715984761714935,-0.10456246361136437,-0.0995214931666851,0.09716518893837929
-0.04971891343593597,-0.29497048258781433,0.027033047191798686,-0.09647676572203637,-0.09927715882658958,0.09795296788215638,-0.09684479236602783,-0.09908172488212585,0.09785153716802597
-0.04668060690164566,-0.2944840997457504,0.027883716858923435,-0.09435616433620453,-0.0996753491461277,0.0982723742723465,-0.08538790941238403,-0.16667341366410254,0.0828603520989418
-0.02688481155782938,-0.2925665408372879,0.031992233172059056,-0.08659659326076508,-0.09878592938184738,0.09802345633506775,-0.06488114669919014,-0.1939655527472496,0.07910999730229377
-0.026677185855805873,-0.2925320118665695,0.032071101292967794,-0.08647239953279495,-0.09884486645460129,0.09806875213980674,-0.06464252099394799,-0.1939125657081604,0.07916991859674453
-0.0267565181478858,-0.29256877303123474,0.032076824083924295,-0.08650223091244698,-0.09886955916881561,0.09806914478540421,-0.06471542865037919,-0.19391388446092606,0.07917518243193626
-0.04688959792256355,-0.29573108851909635,0.031541263312101366,-0.09616591334342957,-0.10066572949290276,0.09766569435596466,-0.09620450437068939,-0.10126890987157822,0.09780286252498627
-0.04686921276152134,-0.2957182556390762,0.03153305016458034,-0.09616053700447083,-0.10066791847348214,0.09766436591744423,-0.09620450437068939,-0.10126890987157822,0.09780286252498627
-0.053389523178339005,-0.29728499948978426,0.03894836492836475,-0.09893182665109634,-0.09942865371704102,0.10135535895824432,-0.09895319640636444,-0.0992955133318901,0.1012591190636158
-0.06203800104558468,-0.3001139312982559,0.054348234087228775,-0.10293896868824959,-0.10067384839057922,0.10694835409522056,-0.09775424748659134,-0.1993378847837448,0.09625050723552704
-0.06321513503789902,-0.3000102639198303,0.05658842660486698,-0.10340532884001732,-0.10039912238717079,0.10794369652867317,-0.0988166131079197,-0.1995451882481575,0.09859836697578431
-0.06333348453044892,-0.2999224692583084,0.056577646732330324,-0.10337351337075233,-0.10013906955718994,0.10788664519786835,-0.09885257184505462,-0.1995306134223938,0.09872211515903473
-0.06333318203687668,-0.2999262660741806,0.05658007562160492,-0.10337278544902802,-0.10015528574585915,0.10787780955433846,-0.09885160699486732,-0.19954144805669785,0.09871480017900466
-0.05426647998392582,-0.29730200171470644,0.03764561675488949,-0.09966001659631729,-0.09952065572142602,0.10085113644599915,-0.09967887029051781,-0.09944779798388481,0.10079600960016251
-0.04887207448482513,-0.29496251940727236,0.024022125266492368,-0.09689240083098412,-0.09847402200102806,0.09475646242499351,-0.09689203873276711,-0.09845071658492088,0.09474972188472748
-0.039263545721769336,-0.29168710112571716,0.017844303231686353,-0.08391008749604226,-0.18407587856054305,0.06280438452959061,-0.09400108084082603,-0.10771020874381065,0.08844899982213975
-0.04095736369490623,-0.2919361352920532,0.02097945362329483,-0.09532723501324654,-0.09863488972187043,0.09215532913804055,-0.08381761610507965,-0.19430371075868608,0.0632829263806343
-0.047069988772273065,-0.2944043129682541,0.021675262413918973,-0.09619243144989013,-0.09935348778963089,0.09439238607883453,-0.08643118888139725,-0.18573810309171676,0.07010970115661622
-0.04577266089618206,-0.2934560626745224,0.016863655671477316,-0.08534095883369446,-0.18475929275155067,0.06607895046472549,-0.0952341228723526,-0.09756909757852554,0.0918511651456356
-0.04805913157761097,-0.2948519855737686,0.02428091149777174,-0.09655306711792946,-0.09965889900922775,0.09538514763116837,-0.08637028187513351,-0.19622024446725844,0.06978353932499885
-0.04817004129290581,-0.29480256140232086,0.024294240400195122,-0.09654856249690055,-0.09965407699346543,0.0953842706978321,-0.08636640086770057,-0.19621372669935228,0.0697744756937027
-0.025641512498259543,-0.28318212032318113,0.010025993455201387,-0.10377045199275017,-0.10334155410528183,0.10405521169304847,-0.07469266951084137,-0.19036713391542434,0.06314288303256035
-0.0052096303552389145,-0.26710373163223267,-0.005131616489961743,-0.09310174509882926,-0.09895328506827354,0.09211872518062592,-0.0635920949280262,-0.18287345618009568,0.05378890037536621
0.01074136458337307,-0.2529975175857544,-0.018340869434177877,-0.0900173120200634,-0.09730258584022522,0.08978406935930253,-0.054044577106833455,-0.17466820925474166,0.04596581012010574
0.010632318072021007,-0.2531262218952179,-0.018176065385341646,-0.09003367349505424,-0.09732534140348434,0.08979353904724122,-0.05385411456227303,-0.1753015100955963,0.04612162709236145
0.010535016935318709,-0.25322151482105254,-0.01806590650230646,-0.09005440846085548,-0.09731962606310844,0.0898087203502655,-0.05390002019703388,-0.17539561837911605,0.04619196653366089
-0.019612761214375496,-0.2798041820526123,0.0070173436310142275,-0.09581113457679749,-0.09874036088585854,0.09297701641917229,-0.07212457284331322,-0.18919898569583893,0.061645307764410975
-0.05878756679594517,-0.30125040709972384,0.039651614427566526,-0.09749235585331917,-0.09880152121186256,0.0961573489010334,-0.09120285660028457,-0.19769353419542313,0.07878073379397392
-0.13095507323741912,-0.3112927436828613,0.1032712183892727,-0.10095015615224838,-0.0982073113322258,0.09885471165180207,-0.11921766623854638,-0.19660920798778533,0.10316147133708001
-0.13519877195358276,-0.31049162745475767,0.10711848884820938,-0.10151557847857476,-0.09787921831011773,0.09930624663829804,-0.12159477099776268,-0.196415077149868,0.10528526827692986
-0.13530342578887938,-0.31046401262283324,0.10712693110108376,-0.10151964351534844,-0.09788975194096565,0.09930622950196266,-0.12167034074664115,-0.19642253667116166,0.10530931428074837
-0.13522192984819412,-0.3104798436164856,0.10701962113380432,-0.1014973372220993,-0.09791973531246186,0.09927876889705659,-0.12161549776792527,-0.196433225274086,0.10524274930357932
-0.09279146566987037,-0.31170615553855896,0.05664351880550385,-0.09846786484122276,-0.09825089126825333,0.0970008097589016,-0.10120338127017021,-0.19887093752622603,0.08489978834986686
-0.09281569197773934,-0.3117138832807541,0.05668946318328381,-0.09846571683883668,-0.09823972135782241,0.09700009152293206,-0.10121545568108559,-0.19886790066957474,0.08491071313619614
-0.10654605105519295,-0.19505640715360642,0.0757011316716671,-0.10971249416470527,-0.2959723711013794,0.016415388323366642,-0.09908684939146042,-0.09828633219003677,0.0969664603471756
-0.10664084181189537,-0.20009038597345352,0.06280814427882433,-0.10559374317526818,-0.24120908081531525,0.02923666371498257,-0.10050346553325654,-0.10752678290009499,0.09305651187896728
-0.12247737497091293,-0.19059967994689941,0.05103975161910057,-0.12941125333309172,-0.20151413679122926,-0.05313683860003948,-0.09998974055051804,-0.09915766268968582,0.09234807267785072
-0.12065284699201584,-0.18971709609031678,0.05040128566324711,-0.1293961986899376,-0.20156214386224747,-0.05307177193462849,-0.0999839574098587,-0.09913727268576622,0.0923597313463688
-0.10423600673675537,-0.1818094626069069,0.04468240775167942,-0.12937527000904084,-0.20170309543609619,-0.05300106331706047,-0.09996815919876098,-0.09918296709656715,0.09240155294537544
-0.097488883882761,-0.27156094908714296,-0.013287242315709592,-0.10145273059606552,-0.19264877885580062,0.06496515274047851,-0.09976891949772834,-0.09869574308395386,0.09518603682518005
-0.0695866510272026,-0.3147266149520874,0.08229245319962501,-0.0928855486214161,-0.19766988307237626,0.08323214277625084,-0.09888801425695419,-0.09818803668022155,0.09648196175694465
-0.06261767968535423,-0.30439690351486204,0.12882058322429657,-0.09048299267888069,-0.1991494983434677,0.09713918715715408,-0.09870211035013199,-0.09813564643263817,0.09717336595058441
-0.06327917724847794,-0.31581408679485323,0.09459091275930405,-0.09139214679598809,-0.2007549911737442,0.09398363903164864,-0.09941459149122238,-0.09994780272245407,0.09981115236878395
-0.056595012173056604,-0.28237850666046144,0.20570894777774812,-0.08939281180500984,-0.19952767938375474,0.12653442919254304,-0.09979778900742531,-0.09991835355758667,0.10304600521922111
-0.05658596903085709,-0.28248608112335205,0.20549454987049104,-0.08941517323255539,-0.1995695263147354,0.1264379307627678,-0.09976924583315849,-0.09990814477205276,0.10299886614084244
-0.05928620398044586,-0.3161520570516586,0.10806494057178498,-0.08973638787865638,-0.20167152136564254,0.09767636209726334,-0.09916568621993065,-0.10003081485629081,0.10021189972758293
