x1,y1,z1,x3,y3,z3,x2,y2,z2
-0.11106638759374618,-0.2043733313679695,0.04609248954802751,-0.11614103242754936,-0.18971367552876472,0.0199460219591856,-0.10110374689102172,-0.09861545786261558,0.09588845670223237
-0.12365808933973313,-0.2694866806268692,-0.007543794065713883,-0.10632310807704926,-0.19440170824527742,0.07065312713384628,-0.10139166861772538,-0.09977812469005584,0.09808429256081581
-0.09587286114692688,-0.3229098588228226,0.08835780024528503,-0.09974180757999421,-0.2025638848543167,0.09284028932452201,-0.10079794749617577,-0.10068100541830063,0.1008201353251934
-0.08576388508081437,-0.2468620151281357,0.11686269119381905,-0.10071273297071456,-0.09970715492963791,0.1014895036816597,-0.09917135760188103,-0.1405545726418495,0.10019728392362595
