ID,x1,y1,z1,x2,y2,z2,x3,y3,z3
0,0.09999249875545502,-0.10895918309688568,0.10598453134298325,0.10272751748561859,-0.20819008350372314,0.11319047212600708,0.10835486650466919,-0.32903993129730225,0.11122025549411774
1,0.09999053925275803,-0.1089542955160141,0.10598669201135635,0.10272648930549622,-0.20818471908569336,0.11318282037973404,0.10835296660661697,-0.32904526591300964,0.11121394485235214
2,0.09997717291116714,-0.10893294215202332,0.1059873104095459,0.10272085666656494,-0.2081838846206665,0.11318938434123993,0.1083558201789856,-0.32904577255249023,0.11121629178524017
3,0.09997051954269409,-0.10896097123622894,0.10597579926252365,0.1027209684252739,-0.2081826776266098,0.11318865418434143,0.1083555817604065,-0.3290424048900604,0.11121732741594315
4,0.09997741132974625,-0.10895980894565582,0.10598358511924744,0.10272181034088135,-0.2081836313009262,0.11318635195493698,0.1083546057343483,-0.3290419280529022,0.11121607571840286
5,0.09998013824224472,-0.10895784199237823,0.10598892718553543,0.10272345691919327,-0.20818430185317993,0.11318241059780121,0.10835341364145279,-0.3290468752384186,0.1112145334482193
6,0.09997255355119705,-0.1089463159441948,0.10598644614219666,0.1027260571718216,-0.20818905532360077,0.1131969690322876,0.10835438966751099,-0.3290361762046814,0.11121255159378052
7,0.0999826118350029,-0.10895752161741257,0.10598783940076828,0.10272134095430374,-0.2081814855337143,0.11318293958902359,0.10835333168506622,-0.32903823256492615,0.11121516674757004
8,0.09997421503067017,-0.1089431494474411,0.10598593205213547,0.10272632539272308,-0.20821987092494965,0.11319781094789505,0.10835506021976471,-0.3290429711341858,0.11121560633182526
9,0.10018686205148697,-0.10865838825702667,0.10601046681404114,0.1027386412024498,-0.20813648402690887,0.11353696137666702,0.10812996327877045,-0.3290969431400299,0.11125735193490982
10,0.10046926885843277,-0.10795456171035767,0.10728482156991959,0.10240918397903442,-0.20760922133922577,0.11569613218307495,0.1076759472489357,-0.32904374599456787,0.11130841821432114
11,0.09986913204193115,-0.10813405364751816,0.10991127789020538,0.10205277055501938,-0.2072601169347763,0.11871035397052765,0.10731282830238342,-0.32876476645469666,0.11176539957523346
12,0.09930991381406784,-0.1084534302353859,0.11167396605014801,0.1011919304728508,-0.20706205070018768,0.12175579369068146,0.10689860582351685,-0.3284274637699127,0.11255568265914917
13,0.09909052401781082,-0.10853008180856705,0.11227170377969742,0.1002814769744873,-0.20695675909519196,0.12341783195734024,0.10619040578603745,-0.3281385600566864,0.11354389041662216
14,0.09875746071338654,-0.10862557590007782,0.11245321482419968,0.09972121566534042,-0.20698809623718262,0.12387754023075104,0.10533338040113449,-0.3280521035194397,0.1143307313323021
15,0.09867039322853088,-0.10861848294734955,0.11239143460988998,0.09909142553806305,-0.2070256620645523,0.12400057911872864,0.10450915992259979,-0.32811862230300903,0.114579938352108
16,0.09854371100664139,-0.10859488695859909,0.11229996383190155,0.09859854727983475,-0.20704355835914612,0.12368617951869965,0.10391567647457123,-0.328184574842453,0.11440416425466537
17,0.09812906384468079,-0.10842517018318176,0.11195144802331924,0.0980466827750206,-0.20709890127182007,0.12295717746019363,0.10330934077501297,-0.32824355363845825,0.1142137423157692
18,0.09777961671352386,-0.10826870799064636,0.11146226525306702,0.09708316624164581,-0.20709320902824402,0.12223447859287262,0.10251523554325104,-0.32829907536506653,0.11404290795326233
