ID,x1,y1,z1,x2,y2,z2,x3,y3,z3
0,0.1009753867983818,-0.10679832100868225,0.10400041192770004,0.10808632522821426,-0.20487649738788605,0.10489952564239502,0.11458807438611984,-0.3248785436153412,0.10047541558742523
0,0.10096930712461472,-0.10680246353149414,0.10400465130805969,0.10808324813842773,-0.20486803352832794,0.10489001125097275,0.11459605395793915,-0.32487183809280396,0.1004568338394165
0,0.1009753867983818,-0.10679832100868225,0.10400041192770004,0.1080813929438591,-0.20485985279083252,0.10488227754831314,0.11460351198911667,-0.3248790204524994,0.10044657438993454
0,0.10097739845514297,-0.10680544376373291,0.10399226099252701,0.10808160156011581,-0.20486198365688324,0.10488273948431015,0.11460930109024048,-0.32487955689430237,0.10044129192829132
0,0.100975401699543,-0.10679430514574051,0.10399655252695084,0.10808459669351578,-0.20486827194690704,0.10487911850214005,0.11461444199085236,-0.32487568259239197,0.10044039040803909
0,0.10097992420196533,-0.10678857564926147,0.10399924963712692,0.10808970034122467,-0.20486731827259064,0.10487931221723557,0.11461624503135681,-0.32486575841903687,0.10042863339185715
0,0.10097108036279678,-0.10679628700017929,0.10399559140205383,0.108089379966259,-0.2048567831516266,0.10487841069698334,0.11461049318313599,-0.3248680531978607,0.10043328255414963
0,0.1009746789932251,-0.10679163038730621,0.10399241000413895,0.10808366537094116,-0.20487038791179657,0.10487978905439377,0.11460891366004944,-0.32487380504608154,0.10043969005346298
0,0.10097411274909973,-0.1067996397614479,0.10399490594863892,0.10807690024375916,-0.2048562914133072,0.10487902909517288,0.11460701376199722,-0.32487714290618896,0.10043744742870331
0,0.1009729728102684,-0.10680116713047028,0.10400385409593582,0.1080821231007576,-0.20487505197525024,0.10489005595445633,0.11460132151842117,-0.32487642765045166,0.10044800490140915
0,0.1009753867983818,-0.10679832100868225,0.10400041192770004,0.10808044672012329,-0.2048676759004593,0.10488638281822205,0.11458934843540192,-0.3248792886734009,0.10045388340950012
0,0.10097341984510422,-0.10680336505174637,0.10400088876485825,0.10807055234909058,-0.20486126840114594,0.10489431768655777,0.11457740515470505,-0.3248818516731262,0.10047721862792969
0,0.10097102075815201,-0.10680622607469559,0.10400431603193283,0.10807321965694427,-0.20486457645893097,0.10489862412214279,0.11455420404672623,-0.32488247752189636,0.10049354285001755
0,0.10096634924411774,-0.106813944876194,0.10401272028684616,0.10806547850370407,-0.20486676692962646,0.10490813106298447,0.11455047875642776,-0.32488778233528137,0.10050003975629807
0,0.10095977038145065,-0.10681697726249695,0.10401508212089539,0.10806142538785934,-0.20485569536685944,0.10491795837879181,0.11454209685325623,-0.3248911201953888,0.10051864385604858
0,0.10096284002065659,-0.10681667178869247,0.10401886701583862,0.10805744677782059,-0.20486406981945038,0.1049247682094574,0.1145249456167221,-0.32487285137176514,0.1005333885550499
0,0.10094818472862244,-0.10680219531059265,0.10403076559305191,0.10804933309555054,-0.20486365258693695,0.10493043065071106,0.11451947689056396,-0.3248775601387024,0.100551076233387
0,0.10093807429075241,-0.10680706053972244,0.1040409728884697,0.10804181545972824,-0.20487570762634277,0.10493776202201843,0.11450807750225067,-0.3248753845691681,0.10055572539567947
0,0.1009397953748703,-0.10680625587701797,0.10403656214475632,0.1080397218465805,-0.20486797392368317,0.10494551807641983,0.11450124531984329,-0.3248915374279022,0.10056939721107483
0,0.10093802958726883,-0.10680335015058517,0.1040426716208458,0.10803386569023132,-0.20486266911029816,0.10494881123304367,0.11449353396892548,-0.3248864710330963,0.10057663917541504
0,0.1009388342499733,-0.10680319368839264,0.10405188798904419,0.10802587121725082,-0.2048679143190384,0.10495215654373169,0.11448934674263,-0.3248794376850128,0.10058530420064926
0,0.10093426704406738,-0.10680350661277771,0.10403499007225037,0.1080065444111824,-0.2048599123954773,0.10496026277542114,0.11448521167039871,-0.32489362359046936,0.10059399902820587
0,0.10094164311885834,-0.10682321339845657,0.10403352230787277,0.10801342129707336,-0.20487727224826813,0.10495264828205109,0.11448998004198074,-0.32490265369415283,0.10061065107584
0,0.10094216465950012,-0.10679791867733002,0.10405033826828003,0.1080210730433464,-0.20484548807144165,0.1049596443772316,0.1144791841506958,-0.3248961567878723,0.10061383247375488
0,0.10094138234853745,-0.10681156814098358,0.104038305580616,0.10801254957914352,-0.20485864579677582,0.10495368391275406,0.11447867751121521,-0.32489362359046936,0.10061351954936981
0,0.10093763470649719,-0.10680823028087616,0.1040484607219696,0.10801895707845688,-0.20485061407089233,0.10495971888303757,0.11447806656360626,-0.32490432262420654,0.10060449689626694
0,0.10718803852796555,-0.10244141519069672,0.09612313657999039,0.11808901280164719,-0.18885108828544617,0.07835875451564789,0.07569556683301926,-0.29157182574272156,0.06530852615833282
0,0.10719244182109833,-0.10243118554353714,0.09610790759325027,0.11808795481920242,-0.1888616979122162,0.07835804671049118,0.07570188492536545,-0.29159292578697205,0.06530778855085373
0,0.10719633847475052,-0.10244382172822952,0.09612029045820236,0.11808820813894272,-0.18886131048202515,0.07835894823074341,0.07569491863250732,-0.29159823060035706,0.06530763953924179
0,0.10721591114997864,-0.1024269089102745,0.09610975533723831,0.11808935552835464,-0.18885745108127594,0.07835903763771057,0.07569634169340134,-0.29159799218177795,0.06530963629484177
0,0.10725870728492737,-0.10263235867023468,0.09607163071632385,0.11840039491653442,-0.18928256630897522,0.07830274850130081,0.07559749484062195,-0.2918182611465454,0.06530492752790451
0,0.1087261214852333,-0.10309774428606033,0.09567467868328094,0.12058781832456589,-0.19129468500614166,0.07831321656703949,0.0754300057888031,-0.29388684034347534,0.06536736339330673
0,0.11053115874528885,-0.10403947532176971,0.09588770568370819,0.12277894467115402,-0.19465622305870056,0.07880395650863647,0.07479729503393173,-0.2972244322299957,0.0659056305885315
0,0.11087119579315186,-0.10448204725980759,0.09677628427743912,0.12206317484378815,-0.1971077024936676,0.08198537677526474,0.07345300167798996,-0.3001507818698883,0.06690729409456253
0,0.10890235006809235,-0.10491324216127396,0.09742840379476547,0.11743049323558807,-0.19858045876026154,0.0859294906258583,0.07111755758523941,-0.30252599716186523,0.06913456320762634
0,0.10589222609996796,-0.10529857128858566,0.09929633885622025,0.11048062145709991,-0.1992146074771881,0.08866232633590698,0.06834536045789719,-0.3054702877998352,0.07216332852840424
0,0.10202500969171524,-0.1053585335612297,0.10023040324449539,0.10146599262952805,-0.19990499317646027,0.09164092689752579,0.06527021527290344,-0.30883559584617615,0.074660524725914
0,0.09743447601795197,-0.10575228929519653,0.10150088369846344,0.09186676144599915,-0.2001306712627411,0.09400100260972977,0.06216809153556824,-0.3116331398487091,0.07607068121433258
0,0.09320155531167984,-0.10594397783279419,0.10251659899950027,0.0851120576262474,-0.19987420737743378,0.09493601322174072,0.05901718512177467,-0.31322044134140015,0.0765819326043129
0,0.09203699231147766,-0.10587764531373978,0.10243338346481323,0.08188378065824509,-0.19996365904808044,0.09503772854804993,0.05729268863797188,-0.3151700496673584,0.07739502936601639
0,0.09263153374195099,-0.10609087347984314,0.10179988294839859,0.08227918297052383,-0.20018282532691956,0.0944688692688942,0.05672018975019455,-0.3166907727718353,0.07852555811405182
0,0.09354769438505173,-0.10613374412059784,0.10142283886671066,0.08307843655347824,-0.20070090889930725,0.09414324164390564,0.05741648003458977,-0.3181464970111847,0.07965440303087234
0,0.09374601393938065,-0.10620474070310593,0.10136064141988754,0.08332367986440659,-0.2011062055826187,0.09416081756353378,0.05968589708209038,-0.31921547651290894,0.0808301642537117
0,0.09347373247146606,-0.10636308789253235,0.10208897292613983,0.08439639955759048,-0.20181907713413239,0.09447700530290604,0.0625593513250351,-0.3199329674243927,0.08232564479112625
0,0.09438773989677429,-0.10648488253355026,0.10257574170827866,0.08643202483654022,-0.20234285295009613,0.09546054899692535,0.06566639244556427,-0.3206053376197815,0.08420074731111526
0,0.09567739814519882,-0.10651524364948273,0.10285329818725586,0.08913031965494156,-0.20266836881637573,0.09680452942848206,0.06884390115737915,-0.32112061977386475,0.0864422395825386
0,0.09691987186670303,-0.10641543567180634,0.10318798571825027,0.09188944101333618,-0.2030218094587326,0.09807772934436798,0.07225953787565231,-0.3216308057308197,0.08870435506105423
0,0.09779264777898788,-0.10641264170408249,0.10356926918029785,0.09426606446504593,-0.20323887467384338,0.09933125227689743,0.07598111033439636,-0.32212093472480774,0.09072069823741913
0,0.09834414720535278,-0.10656648129224777,0.10383804887533188,0.09625463932752609,-0.20342610776424408,0.10011042654514313,0.079672671854496,-0.32265666127204895,0.09269595146179199
0,0.09857112914323807,-0.10650496929883957,0.10379651188850403,0.09782634675502777,-0.20361658930778503,0.10055942088365555,0.08319327235221863,-0.3232726454734802,0.09455777704715729
0,0.09874778985977173,-0.10650911182165146,0.10367386788129807,0.09902786463499069,-0.2036626636981964,0.10100781917572021,0.0867205485701561,-0.323970228433609,0.09629298746585846
0,0.09896697849035263,-0.10651721805334091,0.10383341461420059,0.1000286191701889,-0.2036833018064499,0.10157981514930725,0.09024416655302048,-0.32461443543434143,0.09789057075977325
0,0.09937366098165512,-0.10649506002664566,0.10400334000587463,0.10104712098836899,-0.2040042132139206,0.10232657194137573,0.09390176832675934,-0.32501596212387085,0.09929390996694565
0,0.09977477788925171,-0.10639315098524094,0.10404697060585022,0.10290880501270294,-0.20403404533863068,0.1029602512717247,0.09774899482727051,-0.3250013291835785,0.10088849067687988
0,0.10054405778646469,-0.10637678951025009,0.10401295125484467,0.10525060445070267,-0.2037600725889206,0.10339618474245071,0.10150490701198578,-0.3247791826725006,0.1023682951927185
0,0.1015639379620552,-0.10635531693696976,0.10405103862285614,0.10770002752542496,-0.20368291437625885,0.10388818383216858,0.10519086569547653,-0.32461580634117126,0.1035921648144722
0,0.1025281772017479,-0.10635340213775635,0.1040596216917038,0.10990260541439056,-0.20356354117393494,0.10430999100208282,0.10881418734788895,-0.32451337575912476,0.10470956563949585
0,0.10311092436313629,-0.1063445508480072,0.1039922758936882,0.11187229305505753,-0.2033846378326416,0.10474249720573425,0.11217063665390015,-0.3243725001811981,0.10574530065059662
0,0.10356105118989944,-0.10633110255002975,0.10394943505525589,0.11332279443740845,-0.20314717292785645,0.10506147146224976,0.11528927832841873,-0.3240808844566345,0.10660822689533234
0,0.10389115661382675,-0.10626346617937088,0.10395748168230057,0.11440036445856094,-0.20310309529304504,0.10536672919988632,0.11798271536827087,-0.3237802982330322,0.10727092623710632
0,0.10407765954732895,-0.10627887398004532,0.10393711179494858,0.11520354449748993,-0.20296673476696014,0.10546865314245224,0.12034285813570023,-0.3234604597091675,0.10774203389883041
0,0.10422146320343018,-0.10630159080028534,0.10385328531265259,0.11588656157255173,-0.20282532274723053,0.10554244369268417,0.12238379567861557,-0.32315072417259216,0.10806917399168015
0,0.10439383238554001,-0.10628096759319305,0.10379306226968765,0.11652173101902008,-0.20276446640491486,0.1055850014090538,0.12423758953809738,-0.3229008913040161,0.10822756588459015
0,0.10450290143489838,-0.1062067374587059,0.10368359833955765,0.11708322167396545,-0.20269952714443207,0.10561726987361908,0.12591582536697388,-0.3227393925189972,0.10834631323814392
0,0.10467151552438736,-0.10618124157190323,0.10363516956567764,0.11762524396181107,-0.20265890657901764,0.10572320222854614,0.127351313829422,-0.32261136174201965,0.10835816711187363
0,0.10486330091953278,-0.10625229775905609,0.10376685112714767,0.11809428781270981,-0.20264358818531036,0.10576825588941574,0.12855766713619232,-0.32251042127609253,0.10815618932247162
0,0.10490857809782028,-0.10616844147443771,0.10370506346225739,0.1185680702328682,-0.20269274711608887,0.10577981919050217,0.12952321767807007,-0.3224688470363617,0.1077379584312439
